id,fund,name,slug,fund_url,sectors,website,description,stage,stage_year,founded_year,invested_year,logo_url,source_modified,ticker_symbol,acquirer,founders
100,y-combinator,Mystery.org,mystery-org,https://www.ycombinator.com/companies/mystery-org,Education,https://mystery.org,"We started Mystery.org to create better explanations for every question children have about the world. We began with the 150 most common science questions that children ask teachers. We call this collection Mystery Science. Last year, more than 4 million children used Mystery Science in 50% of U.S. elementary schools. In an industry that is plagued by long sales cycles and high barriers to entry, we’ve sold thousands of schools without a single sales person. We’re backed by a great group of investors including Y Combinator, Learn Capital, and Reach Capital.

We’re now moving on to all the other questions children have that they’ll never learn in school. In the last 18 months we received over 500,000 questions from children eager for better explanations of the world.  Now we’re creating video explanations for every question. You can think of this like a visual Wikipedia for kids.

Our goal is to create a generation of better thinkers. We think this is the most important problem to solve in the world today.",Acquired,,,2017,https://bookface-images.s3.amazonaws.com/small_logos/ae6a8a4584ca3c15f6776168df27228f7b752cd6.png,,,,
101,y-combinator,Py,py,https://www.ycombinator.com/companies/py,Education,https://www.getpy.com,"Py is democratizing access to career opportunities in tech. Our iOS and Android apps have been featured in the App Store & Google Play Store and we've provided millions of lessons and quizzes to our users. We are changing the way that educational content is delivered and modernizing traditional online teaching tools.

We launched Py for Work to level the playing field for candidates and empower companies to take a skills-based approach to hiring. Our platform enables companies to assess candidates using real-world assessments, not brain teasers. We’re helping industry leaders like LiveRamp, Amplitude, and Factual approach hiring based on merit, not resume keywords.",Acquired,,,2017,/company/thumb/missing.png,,,,
102,y-combinator,KidPass,kidpass,https://www.ycombinator.com/companies/kidpass,Education,https://kidpass.com,"KidPass is a new way for parents to discover and book amazing children's activities. Get access to exclusive events, classes, camps, museums, and more. Unlock a new world of experiences.",Acquired,,,2017,https://bookface-images.s3.amazonaws.com/small_logos/da8f125be3e808d5b2d53904c873477f7239d8cf.png,,,,
103,y-combinator,Vidcode,vidcode,https://www.ycombinator.com/companies/vidcode,Education,http://vidcode.com,"Vidcode is computer science courses for tweens and teens. With over three hundred self-guided coding tutorials teens can build their web development skills with Vidcode course tracks. The curricular approach enables students to create video filters, simulations, augmented reality, and other creative projects  -- all while learning the fundamentals of computer programming.

Founded by female developers and artists, the company was originally built with girls in mind and pays special attention to increasing participation from young women and underrepresented minorities. ",Acquired,,,2016,/company/thumb/missing.png,,,,
104,y-combinator,Verbling,verbling,https://www.ycombinator.com/companies/verbling,Education,http://verbling.com,"Verbling’s mission is to empower people all over the world to become fluent in a foreign language. We use online live video technology to help people develop their skills together with teachers and students on a global scale. The core team is based in San Francisco, California. The teachers and students who make our mission possible are spread across six continents.",Acquired,,,2011,https://bookface-images.s3.amazonaws.com/small_logos/9e202d47dfd6212d41b14cf8cb6fc6bbbc7680ad.png,,,,
105,y-combinator,LendEDU,lendedu,https://www.ycombinator.com/companies/lendedu,Education,https://lendedu.com,"LendEDU was Co-Founded by Nate Matherson and Matt Lenhard in 2014. LendEDU is a personal finance comparison website. Our goal is to create transparency in a number of markets including student lending, unsecured lending, auto lending, banking, credit cards, and some misc. insurance products. LendEDU participated in Y Combinator's W16 program in Mountain View California.

LendEDU has been featured and mentioned on a variety of websites including The Wall Street Journal, New York Times, Washington Post, CNBC, Bloomberg, USA Today, MSN, Fox News, CBS News, NBC News, Yahoo! Finance, Forbes, Bustle, and roughly 500 other media outlets.

LendEDU is a graduate of the Iowa Startup Accelerator. LendEDU received seed funding from Built By Iowa, the Iowa Startup Accelerator Fund, and others.

We'd love to tell you about LendEDU! Email support@lendedu.com with any questions, comments, or criticism (really!).

Pronounced ""Lend E D U""​, our website is located at LendEDU.com!",Acquired,,,2016,/company/thumb/missing.png,,,,
106,y-combinator,Quad,quad,https://www.ycombinator.com/companies/quad,Education,http://thequad.com,"Quad is where college students get things done.

Today, over 41% of students drop out, 1 in 3 struggle with time management, and 45% end up underemployed because most solutions are ineffective for the modern student. We built Quad to fix this.

Quad enables students to automatically keep track of their daily coursework, chat with their classmates, and get help - all in one mobile platform. Our proprietary technology transforms assignment information traditionally locked inside the syllabus into dynamic and structured data students utilize daily.

We believe that technology with the power to engage students on a daily basis has the ability to fundamentally improve student outcomes.",Inactive,,,2011,https://bookface-images.s3.amazonaws.com/small_logos/97b65f8dea0502efd7643266c7f38485fe09a254.png,,,,
107,y-combinator,Leada,leada,https://www.ycombinator.com/companies/leada,Education,http://www.teamleada.com,"Leada offers a data training program that companies utilize to on-board their employees in the company's data.

The data training program enables professionals to understand how to answer the common business questions they face in their role using their BI tool, SQL, R, or Python.",Inactive,,,2015,/company/thumb/missing.png,,,,
108,y-combinator,One Month,one-month,https://www.ycombinator.com/companies/one-month,Education,http://onemonth.com,"One Month is an accelerated learning platform.

Our goal is simple -- empower people to change their lives by learning real-world skills, in a short amount of time. The One Month team is comprised of education thought-leaders and self-taught technology experts working to build the most effective way to learn online.",Inactive,,,2013,https://bookface-images.s3.amazonaws.com/small_logos/cb795f4d206814372388c1af8f7e40384ccb424f.png,,,,
109,y-combinator,Make School,make-school,https://www.ycombinator.com/companies/make-school,Education,http://www.makeschool.com,"Make School is redesigning college for the 21st century. Our bachelor's degree program combines liberal arts, computer science theory, software development, and character development with an emphasis on preparing students for successful careers as software engineers, product managers, or entrepreneurs. Our alumni work at Facebook, Google, Apple, Snapchat, LinkedIn, Lyft and more.

Our college is accessible to students of all backgrounds, 40% are underrepresented minority students and 50% come from low income families. Students pay tuition as a percentage of earnings once they are employed, directly aligning their incentives with ours. Make School is funded by Learn Capital, Y Combinator, Mitch Kapor, Alexis Ohanian, Tim Draper and others.",Inactive,,,2012,https://bookface-images.s3.amazonaws.com/small_logos/557da125a8094c87218283cd0858b20228d67826.png,,,,
110,y-combinator,Marathon Education,marathon-education,https://www.ycombinator.com/companies/marathon-education,Education,https://www.marathon.edu.vn,"Marathon Education provides live interactive tutoring classes to K-12 students in Vietnam, we're the fastest-growing edtech player disrupting the $5bn offline tutoring market by allowing students to learn online with the best teachers in large-class or small-class format.

The company is founded by Duc, former education private equity investor at TPG Capital - where Duc invested in K-12 education and edtech businesses in Vietnam & Southeast Asia. Duc co-founded Marathon with Tung - serial tech entrepreneur in Vietnam who grew his last startup - Christina's to 500 employees across 8 cities. ",Inactive,,,2022,https://bookface-images.s3.amazonaws.com/small_logos/8f39eb9e04c034ebceea283b64680639bfbddc32.png,,,,
111,y-combinator,AntWalk,antwalk,https://www.ycombinator.com/companies/antwalk,Education,https://www.antwalk.com/,"An up-skilling platform that empowers teams with continuous learning tracks to equip them with the right skills at the right time.

Our up-skilling programs are customised to business objectives of organisations across sales, customer success, general management, technology & product functions & promote employee development by enhancing their existing competencies and developing newer ones.

AntWalk is powered by 3000+ Experts from 500+ Global Brands across 40+ Countries to power these courses and 1:1 Interactions.",Inactive,,,2022,https://bookface-images.s3.amazonaws.com/small_logos/54a8cf0b68ea1720cdf1adba0a1c01b4115f5972.png,,,,
112,y-combinator,Skillza,skillza,https://www.ycombinator.com/companies/skillza,Education,https://www.skillza.co,"Skillza works with schools, teachers, students, and their parents in the Middle East and Africa to build tools to maximize learning outcomes.

We help today's teachers to integrate new technologies into their classrooms to improve the learner-centeredness of their classrooms.

Our flagship product Quest is a tool that helps teachers and schools to simplify the process of creating and managing assessments. Teachers create and distribute assessments as well as measure and manage student performances in seconds saving them hours everyday to allow for them to focus on what they do best - teaching.",Inactive,,,2022,https://bookface-images.s3.amazonaws.com/small_logos/d55f04beb96426fec551a1cf329aaf1db2dbc823.png,,,,
113,y-combinator,Mentorcam,mentorcam,https://www.ycombinator.com/companies/mentorcam,Education,https://mentor.cam/,Mentorcam is a marketplace for 1:1 business and career advice.,Inactive,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/1c424b9e11855dda2b15ef56ceb072abeab32de6.png,,,,
114,y-combinator,Avion School,avion-school,https://www.ycombinator.com/companies/avion-school,Education,https://avionschool.com,We teach Filipinos to become remote software engineers globally.,Inactive,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/37924713e6101b57e82c0084ec0a794fe7982489.png,,,,
115,y-combinator,Prendea,prendea,https://www.ycombinator.com/companies/prendea,Education,https://prendea.com,"Prendea offers live afterschool classes to Spanish-speaking kids ages 4 to 15.  For a fixed monthly price, kids can choose as many classes as they like from our large selection that ranges from TikTok choreography to astronomy.",Inactive,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/0967920174c61f68663047e8222c9569b7c60575.png,,,,
116,y-combinator,Degrees of Freedom,degrees-of-freedom,https://www.ycombinator.com/companies/degrees-of-freedom,Education,https://www.DegreesOfFreedom.org,"Degrees of Freedom offers a high-quality, low-cost degree, by blending virtual and traditional college models. Our students learn on-campus, and online on-line, and in-VR from diverse Ivy League professors and master teachers-- all at the cost of the Pell Grant
",Inactive,,,2021,https://bookface-images.s3.amazonaws.com/small_logos/f98d5999e4507df5f73229bb5fb875b5a30a9818.png,,,,
117,y-combinator,buildspace,buildspace,https://www.ycombinator.com/companies/buildspace,Education,https://buildspace.so/,"we’re the largest place where you give your idea a shot.

and, we mean any idea — a hip-hop album, short film, a novel, some indie software, a youtube channel — whatever.

no idea is too big or too small.

it all starts with nights & weekends.

it's six-weeks where you can start any idea from zero on your nights and weekends, and by the end you'll have your first fans, revenue, downloads, whatever.

in 2023:

- 12M+ ppl saw our content across Instagram and Twitter.
- more than 30,000 people joined nights & weekends to work on their own ideas.
- 1,000 people flew to meet us and others like them for 3-days.

and, we had 1,000 people come out to one of our physical, 3-day events.

to get a sense of what this all looks like in practice, see our video for season four [here](https://twitter.com/FarzaTV/status/1719091708775059754).

we even built a [physical campus](https://twitter.com/FarzaTV/status/1678561092308705281) for people who want to go full-time on their idea and need place to figure it out -- again, we don't care how big or small the idea is.

overall, it's been a journey.

so, now what?

in 2023, we built up massive distribution. it was all about creating really high-quality content + experiences. but, it was all very one-off.

in 2024, we're fully focused on taking all our learnings and building a world class product. a product that can help millions pursue their passions and build their ideas.

and, we're looking for talented engineers and designers to help us figure it out. ",Inactive,,,2020,https://bookface-images.s3.amazonaws.com/small_logos/cdac7458407c2472b87de3194ad1154d76a70387.png,,,,
118,y-combinator,Foreword,foreword,https://www.ycombinator.com/companies/foreword,Education,https://www.foreword.live/,"A marketplace for live, online workshops for professionals",Inactive,,,2020,https://bookface-images.s3.amazonaws.com/small_logos/ee2a1412c586cb96ef9e0abb7d5ffbc2fba2b919.png,,,,
119,y-combinator,ExceptionALLY,exceptionally,https://www.ycombinator.com/companies/exceptionally,Education,https://growexceptionally.com/,Affordable expertise for special needs parenting.,Inactive,,,2018,/company/thumb/missing.png,,,,
120,y-combinator,Tutorspree,tutorspree,https://www.ycombinator.com/companies/tutorspree,Education,http://tutorspree.com,"From passing a prereq to landing your dream job, Wyzant connects people who need to know with the experts who can teach them.

With more than 80,000 tutors qualified in 300+ subjects, we offer the best way to get the help you need, when you need it most.

Book your 1-to-1 lesson with an expert today and start moving forward.",Inactive,,,2011,https://bookface-images.s3.amazonaws.com/small_logos/5e5a7473611fdaf50f712fac9b749c0dc6eed80c.png,,,,
121,y-combinator,Pathrise,pathrise,https://www.ycombinator.com/companies/pathrise,Education,https://www.pathrise.com,"Pathrise is a career accelerator where you don't pay unless you land a job. Job seekers sign up for Pathrise to get weekly career coaching, access the Pathrise network and use our job search automation software.",Inactive,,,2017,https://bookface-images.s3.amazonaws.com/small_logos/a74b87209f0fef292c8365d6ab6e926fb4c740c6.png,,,,
122,y-combinator,Insight Data Science,insight-data-science,https://www.ycombinator.com/companies/insight-data-science,Education,http://insightdatascience.com,"The Insight Data Science Fellows Program is an intensive seven week post-doctoral training fellowship bridging the gap to new careers in Data Science, Data Engineering, Health Data, and AI in Silicon Valley, New York City, Boston, Seattle and across the US with our Remote program. Insight is a Palo Alto based education startup, funded by Y Combinator and SV Angel, with 1000 alumni at hundreds of companies including Facebook, Netflix, LinkedIn, Twitter, The New York Times, Apple, Airbnb, Microsoft, Capital One, NBC, Memorial Sloan Kettering, and many others.",Inactive,,,2011,https://bookface-images.s3.amazonaws.com/small_logos/e2887e0f0ad9804a54eb3d6ed6cb6b819dfed068.png,,,,
123,y-combinator,Pantheon,pantheon,https://www.ycombinator.com/companies/pantheon,Education,https://www.joinpantheon.io/,"Pantheon is an online competitive community of the brightest students in the world. High school and middle school students match with each other based on skill level and compete head-to-head in real-time to see who can answer questions fastest, much like offline competitions such as Science Bowl.",Inactive,,,2020,https://bookface-images.s3.amazonaws.com/small_logos/49e5ca6976b0b3c7b5f57410296411904fbbd0fd.png,,,,
124,y-combinator,Tailor-ED,tailor-ed,https://www.ycombinator.com/companies/tailor-ed,Education,https://www.tailor-ed.com/,"Tailor-ED is a cutting edge AI-based learning bot calibrated to provide personalized learning experiences and recommend the best resources for learners. We are reshaping workplace training to meet the demands of a world where technology shifts rapidly and the race for new skills never ends. We help companies deliver workforce training faster, better and cheaper. We achieve this by identifying knowledge gaps and offering a learning assistant with personalized training paths, integrating smoothly into the daily workflow via tools like Slack and Teams. ",Inactive,,,2019,https://bookface-images.s3.amazonaws.com/small_logos/5ab9744c36435e029ec728b6ba7c10d295082ecb.png,,,,
125,y-combinator,CareerTu,careertu,https://www.ycombinator.com/companies/careertu,Education,https://careertu.com/,"CareerTu is an online school for today’s most in-demand digital skills, starting with digital marketing, data analytics, and product design. We teach our students real-world business problems via capstone projects to make sure they are equipped with the must-have technical skills.

250+ top companies hired CareerTu students in 14 countries - including Google,  Facebook, Microsoft, Amazon, Spotify,  Pinterest, LVMH, TikTok, Expedia, Alibaba, Tencent, Meituan etc.

CareerTu's mission is to teach students the industry’s most relevant and in-demand skills, making them the ideal hire at their dream companies, in return providing businesses with experienced and reliable talents to increase their efficiency.

华语数字化技能学习平台。通过系统学习高薪数字化技能, 迅速培养新兴行业紧缺的人，为全球14个国家的科技和新零售企业, 不断输送优秀人才。

",Inactive,,,2019,https://bookface-images.s3.amazonaws.com/small_logos/4253a70d7c0fe82758e7435bcfbf24852b902a4b.png,,,,
